date_coll,date_frag,col_num,frag_letter,col_frag_num,tile_num,tile_position,exp_num,stand_beetag,peg_beetag,exp_1_beetag,exp_1_subrun,beetag_exprun,exp_startdate,treat_ID,N_species,N_dose,temp,food,sym_state,N_species_dose,survival_day1,survival_day2,survival_day3,survival_day4,survival_day5,survival_day6,survival_day7,survival_day8,survival_day9,survival_day10,survival_day11,survival_day12
06_29_22,07_05_22,209,D,209D,139,15,2,Y15,B84,Y15B84,B,Y15B84_exp2B,,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,C,157C,107,3,1,Y15,B85,Y15B85,A,Y15B85_exp1A,7_15_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,A,226A,147,10,2,Y15,B85,Y15B85,B,Y15B85_exp2B,,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,162,D,162D,110,16,1,Y17,B87,Y17B87,A,Y17B87_exp1A,7_15_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,E,171E,118,10,2,Y17,B87,Y17B87,B,Y17B87_exp2B,,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,154,B,154B,105,13,1,Y17,B90,Y17B90,A,Y17B90_exp1A,7_15_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,213,F,213F,142,5,2,Y17,B90,Y17B90,B,Y17B90_exp2B,,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,144,J,144J,99,2,1,Y17,B92,Y17B92,A,Y17B92_exp1A,7_15_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,196,L,196L,132,5,2,Y17,B92,Y17B92,B,Y17B92_exp2B,,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,E,153E,104,9,1,Y17,B93,Y17B93,A,Y17B93_exp1A,7_15_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,214,A,214A,142,10,2,Y17,B93,Y17B93,B,Y17B93_exp2B,,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,G,157G,107,7,1,Y17,B94,Y17B94,A,Y17B94_exp1A,7_15_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,H,233H,151,12,2,Y17,B94,Y17B94,B,Y17B94_exp2B,,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,142,D,142D,97,4,1,Y1,B10,Y1B10,A,Y1B10_exp1A,7_15_22,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,C,171C,118,8,2,Y1,B10,Y1B10,B,Y1B10_exp2B,,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,147,B,147B,100,8,1,Y1,B11,Y1B11,A,Y1B11_exp1A,7_15_22,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,205,F,205F,136,10,2,Y1,B11,Y1B11,B,Y1B11_exp2B,,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,O,153O,105,3,1,Y1,B12,Y1B12,A,Y1B12_exp1A,7_15_22,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,223,F,223F,145,16,2,Y1,B12,Y1B12,B,Y1B12_exp2B,,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,E,168E,115,7,1,Y1,B5,Y1B5,A,Y1B5_exp1A,7_15_22,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,159,B,159B,109,11,2,Y1,B5,Y1B5,B,Y1B5_exp2B,,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,A,150A,101,6,1,Y1,B8,Y1B8,A,Y1B8_exp1A,7_15_22,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,192,B,192B,130,1,2,Y1,B8,Y1B8,B,Y1B8_exp2B,,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,166,I,166I,113,3,1,Y20,B100,Y20B100,B,Y20B100_exp1B,7_17_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,232,G,232G,150,16,2,Y20,B100,Y20B100,A,Y20B100_exp2A,,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,AA,241AA,164,13,3,Y20,B100,Y20B100,A,Y20B100_exp3A,08_21_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,175,J,175J,122,4,1,Y20,B17,Y20B17,B,Y20B17_exp1B,7_17_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,198,I,198I,134,1,2,Y20,B17,Y20B17,A,Y20B17_exp2A,,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,C,237C,154,5,3,Y20,B17,Y20B17,A,Y20B17_exp3A,08_21_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,H,167H,113,15,1,Y20,B21,Y20B21,B,Y20B21_exp1B,7_17_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,221,A,221A,144,16,2,Y20,B21,Y20B21,A,Y20B21_exp2A,,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AQ,237AQ,156,13,3,Y20,B21,Y20B21,A,Y20B21_exp3A,08_21_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,178,D,178D,123,1,1,Y20,B95,Y20B95,B,Y20B95_exp1B,7_17_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,196,G,196G,131,16,2,Y20,B95,Y20B95,A,Y20B95_exp2A,,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,I,238I,159,3,3,Y20,B95,Y20B95,A,Y20B95_exp3A,08_21_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,O,184O,126,13,1,Y20,B97,Y20B97,B,Y20B97_exp1B,7_17_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,210,G,210G,140,12,2,Y20,B97,Y20B97,A,Y20B97_exp2A,,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,N,240N,162,8,3,Y20,B97,Y20B97,A,Y20B97_exp3A,08_21_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,145,C,145C,99,9,1,Y21,B2759,Y21B2759,A,Y21B2759_exp1A,7_15_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,200,A,200A,134,11,2,Y21,B2759,Y21B2759,B,Y21B2759_exp2B,,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,234,C,234C,152,12,2,Y21,B5431,Y21B5431,B,Y21B5431_exp2B,,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,K,157K,107,11,1,Y21,B5437,Y21B5437,A,Y21B5437_exp1A,7_15_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,156,A,156A,106,15,1,Y21,B5628,Y21B5628,A,Y21B5628_exp1A,7_15_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,178,M,178M,123,10,2,Y21,B5628,Y21B5628,B,Y21B5628_exp2B,,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,K,153K,104,15,1,Y21,B6232,Y21B6232,A,Y21B6232_exp1A,7_15_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,219,A,219A,144,5,2,Y21,B6232,Y21B6232,B,Y21B6232_exp2B,,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,158,B,158B,109,6,1,Y21,B9940,Y21B9940,A,Y21B9940_exp1A,7_15_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,225,B,225B,146,13,2,Y21,B9940,Y21B9940,B,Y21B9940_exp2B,,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,187,F,187F,128,11,1,Y23,B1026,Y23B1026,B,Y23B1026_exp1B,7_17_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,206,A,206A,136,13,2,Y23,B1026,Y23B1026,A,Y23B1026_exp2A,,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,190,C,190C,129,9,1,Y23,B1621,Y23B1621,B,Y23B1621_exp1B,7_17_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,174,D,174D,121,4,2,Y23,B1621,Y23B1621,A,Y23B1621_exp2A,,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,T,167T,114,11,1,Y23,B1927,Y23B1927,B,Y23B1927_exp1B,7_17_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,B,233B,151,6,2,Y23,B1927,Y23B1927,A,Y23B1927_exp2A,,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,169,A,169A,116,5,1,Y23,B2009,Y23B2009,B,Y23B2009_exp1B,7_17_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,H,226H,148,1,2,Y23,B2009,Y23B2009,A,Y23B2009_exp2A,,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,182,F,182F,124,13,1,Y23,B3299,Y23B3299,B,Y23B3299_exp1B,7_17_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,198,K,198K,134,3,2,Y23,B3299,Y23B3299,A,Y23B3299_exp2A,,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,I,168I,115,11,1,Y2,B13,Y2B13,A,Y2B13_exp1A,7_15_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,G,150G,101,12,1,Y2,B14,Y2B14,A,Y2B14_exp1A,7_15_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,142,J,142J,97,10,1,Y2,B15,Y2B15,A,Y2B15_exp1A,7_15_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,149,A,149A,100,16,1,Y2,B22,Y2B22,A,Y2B22_exp1A,7_15_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,S,153S,105,7,1,Y2,B24,Y2B24,A,Y2B24_exp1A,7_15_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,R,167R,114,9,1,Y3,B25,Y3B25,B,Y3B25_exp1B,7_17_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,174,G,174G,121,7,2,Y3,B25,Y3B25,A,Y3B25_exp2A,,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,178,K,178K,123,8,1,Y3,B26,Y3B26,B,Y3B26_exp1B,7_17_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,199,C,199C,134,9,2,Y3,B26,Y3B26,A,Y3B26_exp2A,,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,186,E,186E,127,15,1,Y3,B27,Y3B27,B,Y3B27_exp1B,7_17_22,A_7.5_30_F_A,A,7.5,30,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,M,226M,148,6,2,Y3,B27,Y3B27,A,Y3B27_exp2A,,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,K,167K,114,2,1,Y3,B28,Y3B28,B,Y3B28_exp1B,7_17_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,185,E,185E,127,4,2,Y3,B28,Y3B28,A,Y3B28_exp2A,,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,181,B,181B,124,3,1,Y3,B29,Y3B29,B,Y3B29_exp1B,7_17_22,A_7.5_30_F_S,A,7.5,30,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,206,I,206I,137,5,2,Y3,B29,Y3B29,A,Y3B29_exp2A,,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,169,G,169G,116,11,1,Y4,B30,Y4B30,B,Y4B30_exp1B,7_17_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,187,K,187K,128,16,2,Y4,B30,Y4B30,A,Y4B30_exp2A,,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,234,D,234D,152,13,3,Y4,B30,Y4B30,A,Y4B30_exp3A,08_21_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,181,E,181E,124,6,1,Y4,B31,Y4B31,B,Y4B31_exp1B,7_17_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,204,B,204B,136,4,2,Y4,B31,Y4B31,A,Y4B31_exp2A,,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AB,237AB,155,14,3,Y4,B31,Y4B31,A,Y4B31_exp3A,08_21_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,188,A,188A,129,1,1,Y4,B32,Y4B32,B,Y4B32_exp1B,7_17_22,A_7.5_30_S_A,A,7.5,30,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,228,I,228I,149,8,2,Y4,B32,Y4B32,A,Y4B32_exp2A,,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,BL,237BL,158,2,3,Y4,B32,Y4B32,A,Y4B32_exp3A,08_21_22,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,N,171N,119,3,1,Y4,B33,Y4B33,B,Y4B33_exp1B,7_17_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,186,K,186K,128,5,2,Y4,B33,Y4B33,A,Y4B33_exp2A,,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,A,240A,161,11,3,Y4,B33,Y4B33,A,Y4B33_exp3A,08_21_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,182,K,182K,125,2,1,Y4,B34,Y4B34,B,Y4B34_exp1B,7_17_22,A_7.5_30_S_S,A,7.5,30,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,208,D,208D,139,4,2,Y4,B34,Y4B34,A,Y4B34_exp2A,,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,K,241K,163,13,3,Y4,B34,Y4B34,A,Y4B34_exp3A,08_21_22,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,160,H,160H,110,6,1,Y5,B35,Y5B35,B,Y5B35_exp1B,7_17_22,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,169,M,169M,117,1,2,Y5,B35,Y5B35,B,Y5B35_exp2B,,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,169,N,169N,117,2,1,Y5,B36,Y5B36,B,Y5B36_exp1B,7_17_22,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,209,E,209E,139,16,2,Y5,B36,Y5B36,B,Y5B36_exp2B,,N_5_20_S_A,N,5,20,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,183,C,183C,125,8,1,Y5,B37,Y5B37,B,Y5B37_exp1B,7_17_22,N_5_20_F_A,N,5,20,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,186,J,186J,128,4,2,Y5,B37,Y5B37,B,Y5B37_exp2B,,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,161,A,161A,110,8,1,Y5,B38,Y5B38,B,Y5B38_exp1B,7_17_22,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,208,G,208G,139,7,2,Y5,B38,Y5B38,B,Y5B38_exp2B,,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,S,171S,119,8,1,Y5,B39,Y5B39,B,Y5B39_exp1B,7_17_22,N_5_20_F_S,N,5,20,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,225,F,225F,147,1,2,Y5,B39,Y5B39,B,Y5B39_exp2B,,N_5_20_S_S,N,5,20,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,165,F,165F,112,9,1,Y7,B40,Y7B40,B,Y7B40_exp1B,7_17_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,195,D,195D,131,7,2,Y7,B40,Y7B40,A,Y7B40_exp2A,,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_37,07_31_37,236,D,236D,153,16,3,Y7,B40,Y7B40,A,Y7B40_exp3A,08_21_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,M,170M,117,16,1,Y7,B41,Y7B41,B,Y7B41_exp1B,7_17_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,209,I,209I,140,4,2,Y7,B41,Y7B41,A,Y7B41_exp2A,,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AL,237AL,156,8,3,Y7,B41,Y7B41,A,Y7B41_exp3A,08_21_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,183,G,183G,125,12,1,Y7,B42,Y7B42,B,Y7B42_exp1B,7_17_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,232,C,232C,150,12,2,Y7,B42,Y7B42,A,Y7B42_exp2A,,A_7.5_20_F_A,A,7.5,20,F,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,A,238A,158,11,3,Y7,B42,Y7B42,A,Y7B42_exp3A,08_21_22,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,163,A,163A,111,5,1,Y7,B43,Y7B43,B,Y7B43_exp1B,7_17_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,198,D,198D,133,12,2,Y7,B43,Y7B43,A,Y7B43_exp2A,,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,J,240J,162,4,3,Y7,B43,Y7B43,A,Y7B43_exp3A,08_21_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,X,171X,119,13,1,Y7,B44,Y7B44,B,Y7B44_exp1B,7_17_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,220,D,220D,144,10,2,Y7,B44,Y7B44,A,Y7B44_exp2A,,A_7.5_20_F_S,A,7.5,20,F,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,V,241V,164,8,3,Y7,B44,Y7B44,A,Y7B44_exp3A,08_21_22,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,B,167B,113,9,1,Y8,B45,Y8B45,B,Y8B45_exp1B,7_17_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,197,D,197D,133,4,2,Y8,B45,Y8B45,A,Y8B45_exp2A,,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,G,226G,147,16,3,Y8,B45,Y8B45,A,Y8B45_exp3A,08_21_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,W,171W,119,12,1,Y8,B46,Y8B46,B,Y8B46_exp1B,7_17_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,220,F,220F,144,12,2,Y8,B46,Y8B46,A,Y8B46_exp2A,,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,M,237M,154,15,3,Y8,B46,Y8B46,A,Y8B46_exp3A,08_21_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,K,184K,126,9,1,Y8,B47,Y8B47,B,Y8B47_exp1B,7_17_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,F,233F,151,10,2,Y8,B47,Y8B47,A,Y8B47_exp2A,,A_7.5_20_S_A,A,7.5,20,S,A,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AZ,237AZ,157,6,3,Y8,B47,Y8B47,A,Y8B47_exp3A,08_21_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,166,A,166A,112,11,1,Y8,B48,Y8B48,B,Y8B48_exp1B,7_17_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,201,J,201J,135,9,2,Y8,B48,Y8B48,A,Y8B48_exp2A,,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,239,I,239I,160,13,3,Y8,B48,Y8B48,A,Y8B48_exp3A,08_21_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,173,B,173B,120,11,1,Y8,B49,Y8B49,B,Y8B49_exp1B,7_17_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,222,D,222D,145,6,2,Y8,B49,Y8B49,A,Y8B49_exp2A,,A_7.5_20_S_S,A,7.5,20,S,S,A_7.5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,V,240V,162,16,3,Y8,B49,Y8B49,A,Y8B49_exp3A,08_21_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
